"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"TWIN","Twin Disc, Incorporated","19.03","217493870","n/a","1990","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"USCR","U S Concrete, Inc.","4.63","61629930","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","4.26","130581780","n/a","2000","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","2.29","62885690","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","4.68","62618400","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"USHS","U.S. Home Systems, Inc.","9.66","72121560","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/ushs",
"USPH","U.S. Physical Therapy, Inc.","23.54","276971640","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/usph",
"UBNT","Ubiquiti Networks, Inc.","13.81","1268724700","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","17.03","113998820","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","94.37","5934268710","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","6.69","155776650","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"ULBI","Ultralife Corporation","3.95","68682600","n/a","1992","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","1.25","37515000","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","29.85","782338650","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","48.83","1980447140","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","12.48","1396437120","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","9.8","52381000","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","4.23","313789860","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UNB","Union Bankshares, Inc.","19.097","85115329","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UDRL","Union Drilling, Inc.","4.38","95987700","n/a","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/udrl",
"UBSH","Union First Market Bankshares Corporation","14.08","365263360","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNXL","Uni-Pixel, Inc.","5.5","39281000","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"UBCP","United Bancorp, Inc.","9.25","49552250","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","8.98","30945080","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","25.95","1304610300","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","5.78","45286300","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","8.73","364041000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","2.82","92735700","n/a","1986","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UBNK","United Financial Bancorp, Inc.","13.87","215345620","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","21.1","538239900","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UNFI","United Natural Foods, Inc.","53.28","2602195200","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","3.97","359689940","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","2.26","30887420","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","5.47","33022390","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","44.5","246886000","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"USTR","United Stationers Inc.","25.31","1029433630","n/a","1981","Consumer Services","Paper","http://www.nasdaq.com/symbol/ustr",
"UTHR","United Therapeutics Corporation","47.6","2555453600","n/a","1999","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","19.93","91598280","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNTK","UniTek Global Services, Inc.","2.63","43284540","n/a","2010","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/untk",
"UNTY","Unity Bancorp, Inc.","5.99","44703370","n/a","1989","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"UBPS","Universal Business Payment Solutions Acquisition Corporation","5.98","85633600","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ubps",
"UBPSU","Universal Business Payment Solutions Acquisition Corporation","6.02","93009000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ubpsu",
"UBPSW","Universal Business Payment Solutions Acquisition Corporation","0.2","3792000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/ubpsw",
"PANL","Universal Display Corporation","30.89","1433450450","n/a","1996","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/panl",
"UEIC","Universal Electronics Inc.","11.5","171718000","n/a","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","37.3","735406800","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","38","260376000","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"UACL","Universal Truckload Services, Inc.","13.7","212336300","n/a","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl",
"UVSP","Univest Corporation of Pennsylvania","15.93","267305400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp",
"UPIP","Unwired Planet, Inc.","2.33","202169440","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip",
"URRE","Uranium Resources, Inc.","0.6214","66005108","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"URBN","Urban Outfitters, Inc.","26.895","3894638055","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn",
"ULGX","Urologix, Inc.","0.88","13010800","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ulgx",
"UPI","Uroplasty, Inc.","3.91","81363190","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/upi",
"ECOL","US Ecology, Inc.","17.75","325233250","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"USMO","USA Mobility, Inc.","12.58","278584100","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usmo",
"USAT","USA Technologies, Inc.","1.21","39341940","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","15.5","6897500","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"USATZ","USA Technologies, Inc.","0.4158","1385861.4","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatz",
"USAK","USA Truck, Inc.","4.64","48399840","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"UTMD","Utah Medical Products, Inc.","33.08","121502840","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd",
"UTIW","UTi Worldwide Inc.","13.8","1429072800","n/a","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw",
"UTSI","UTStarcom Holdings Corp","1.16","176712080","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi",
"VLNC","Valence Technology, Inc.","0.47","79889190","n/a","1992","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vlnc",
"VYFC","Valley Financial Corporation","7.95","37698900","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vyfc",
"VLYWW","Valley National Bancorp","0.9","824400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vlyww",
"VALU","Value Line, Inc.","12.15","120236400","n/a","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu",
"VCLK","ValueClick, Inc.","15.6","1258015200","n/a","2000","Technology","Advertising","http://www.nasdaq.com/symbol/vclk",
"VVTV","ValueVision Media, Inc.","2.12","103464480","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vvtv",
"VNDA","Vanda Pharmaceuticals Inc.","4.37","123351990","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","66.2584","6625840","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","85.35","42675000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit",
"VNQI","Vanguard International Equity Index Funds Vanguard Global ex-U","45.42","4542000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi",
"VCLT","Vanguard Long-Term Corporate Bond ETF","89.86","44930000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Term Government Bond ETF","78.35","7835000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","52.3701","44566955.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs",
"VONE","Vanguard Scottsdale Funds Vanguard Russell 1000 ETF","59.81","5981000","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Scottsdale Funds Vanguard Russell 1000 Growth ETF","62.73","6273000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Scottsdale Funds Vanguard Russell 1000 Value ETF","57.09","5709000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Scottsdale Funds Vanguard Russell 2000 ETF","60.62","6062000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Scottsdale Funds Vanguard Russell 2000 Growth ETF","63.25","6325000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Scottsdale Funds Vanguard Russell 2000 Value ETF","58.08","5808000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Scottsdale Funds Vanguard Russell 3000 ETF","59.95","5995000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vthr",
"VGSH","Vanguard Short Term Government Bond ETF","60.91","9136500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgsh",
"VCSH","Vanguard Short-Term Corporate Bond ETF","79.11","79110000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcsh",
"VXUS","Vanguard STAR Funds Vanguard Total International Stock ETF","40.11","4011000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vxus",
"VDSI","VASCO Data Security International, Inc.","7.71","298955250","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/vdsi",
"VASC","Vascular Solutions, Inc.","12.63","206210010","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vasc",
"WOOF","VCA Antech, Inc.","20.17","1764895170","n/a","2001","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/woof",
"VECO","Veeco Instruments Inc.","30.2","1173511600","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/veco",
"VELT","Velti plc","6.58","412947640","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/velt",
"VTUS","Ventrus Biosciences, Inc.","5.02","62679720","n/a","2010","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vtus",
"VRA","Vera Bradley, Inc.","22.44","909538080","n/a","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vra",
"VSTM","Verastem, Inc.","10","210590000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vstm",
"VRNM","Verenium Corporation","3.45","43507950","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vrnm",
"VRNT","Verint Systems Inc.","28.45","1113220050","n/a","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","42.62","6733448560","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","47.4","7871528400","n/a","2009","Technology","EDP Services","http://www.nasdaq.com/symbol/vrsk",
"VRML","Vermillion, Inc.","2.23","33309510","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vrml",
"VSNT","Versant Corporation","9.6","27484800","n/a","1996","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vsnt",
"VRTX","Vertex Pharmaceuticals Incorporated","58.43","12332294230","n/a","1982","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrtx",
"VRTA","Vestin Realty Mortgage I, Inc.","0.9","5706900","n/a","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrta",
"VRTB","Vestin Realty Mortgage II, Inc.","1.14","14285340","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vrtb",
"VIA","Viacom Inc.","51.57","2651265270","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","46.29","22052972610","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/viab",
"VSAT","ViaSat, Inc.","36.1","1556812500","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/vsat",
"VIAS","Viasystems Group, Inc.","16.73","343985530","n/a","1995","Technology","Electrical Products","http://www.nasdaq.com/symbol/vias",
"VICL","Vical Incorporated","3.34","286979480","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","6.5","195279500","n/a","1983","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vicr",
"VIDE","Video Display Corporation","3.85","29190700","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vide",
"VPFG","ViewPoint Financial Group, Inc.","15.36","602572800","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vpfg",
"VBFC","Village Bank and Trust Financial Corp.","1.38","5867760","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","31.75","232886250","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/vlgea",
"VIMC","Vimicro International Corporation","0.99","34641090","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/vimc",
"VIRC","Virco Manufacturing Corporation","1.7","24440900","n/a","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/virc",
"VMED","Virgin Media Inc.","23.555","6542778130","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vmed",
"VCBI","Virginia Commerce Bancorp","8.21","261151890","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vcbi",
"VPHM","ViroPharma Incorporated","23.22","1619153820","n/a","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vphm",
"VSCP","VirtualScopics, Inc.","0.92","27368160","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/vscp",
"VRTS","Virtus Investment Partners, Inc.","74.13","577324440","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/vrts",
